id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
115;420972.242;7443660.778;-23.113915544844133;-45.77177440729886
116;421019.751;7443576.16;-23.11468212501781;-45.77131484040536
117;421072.841;7443539.193;-23.115018562803115;-45.77079831056604
118;421114.599;7443537.474;-23.11503608126856;-45.77039062132922
119;421167.707;7443529.519;-23.115110466189815;-45.76987241742112
120;421219.285;7443497.319;-23.11540376946262;-45.769370401944464
121;421254.597;7443450.63;-23.115827168886252;-45.76902797248856
122;421333.541;7443399.065;-23.1162966854231;-45.7682597095232
123;421402.738;7443374.882;-23.11651840737138;-45.76758521796225
124;421497.784;7443395.824;-23.11633376169057;-45.76665598330737
125;421572.561;7443444.902;-23.11589401116838;-45.76592324296403
126;421632.161;7443501.226;-23.115388088696715;-45.76533834430618
127;421653.065;7443573.747;-23.114734032374404;-45.76513049751498
128;421646.226;7443715.644;-23.1134520227902;-45.76519001702903
129;421601.552;7443820.136;-23.112506081778086;-45.76562091318795
130;421582.252;7443900.615;-23.111778239964885;-45.76580525606505
131;421583.844;7443939.268;-23.11142918183993;-45.765787729804885
132;421591.943;7443964.969;-23.111197421101046;-45.76570732636578
133;421607.904;7443992.455;-23.110949909749163;-45.76555005951141
134;421641.728;7444013.259;-23.110763599419474;-45.765218703782246
135;421733.549;7444018.219;-23.110723143615235;-45.7643218209764
136;421794.689;7444000.549;-23.1108856387834;-45.76372569368769
137;421868.756;7443964.976;-23.111210451277287;-45.76300424670716
138;421904.687;7443904.696;-23.111756627489576;-45.7626564559842
139;421937.628;7443784.421;-23.112844567663355;-45.76234092013289
140;421960.968;7443698.035;-23.11362595149032;-45.76211740706867
141;421990.269;7443651.705;-23.114045809673698;-45.76183363909965
142;422041.712;7443608.197;-23.114441221088462;-45.76133350360113
143;422091.521;7443600.164;-23.11451612552832;-45.76084751557198
144;422176.811;7443619.077;-23.11434930760789;-45.76001367560551
145;422221.83;7443665.854;-23.1139289104421;-45.759571676923834
146;422263.772;7443741.37;-23.113248781757488;-45.75915826868584
147;422299.276;7443848.148;-23.112285974778388;-45.758806145367785
148;422337.704;7443907.175;-23.111754616083314;-45.75842789724443
149;422390.9;7443938.038;-23.111478341133118;-45.75790687042401
150;422476.126;7443955.448;-23.11132507990402;-45.75707375357822
151;422556.646;7443947.438;-23.111401200880113;-45.75628787883549
152;422649.97;7443892.709;-23.111899907350285;-45.755379332534
153;422706.034;7443822.899;-23.112533088204774;-45.754835389029346
154;422735.647;7443729.257;-23.113380295557157;-45.75455094202336
155;422734.873;7443630.299;-23.11427410052403;-45.75456349641651
156;422722.085;7443552.967;-23.114972006793938;-45.75469227949424
157;422697.389;7443497.064;-23.115475798461826;-45.754936267222874
158;422696.195;7443450.017;-23.115900695974993;-45.75495030375009
159;422722.053;7443409.708;-23.116265996191277;-45.75469982669608
160;422759.014;7443369.461;-23.116631254461332;-45.754340919755364
161;422831.413;7443332.448;-23.11696895425155;-45.75363577996171
162;422944.017;7443300.182;-23.117265646818666;-45.75253777681976
163;422967.189;7443276.217;-23.11748319062395;-45.75231269795606
164;422972.255;7443226.716;-23.117930545814172;-45.75226571806318
165;422944.93;7443159.247;-23.118538688911425;-45.752535958674486
166;422907.86;7443136.066;-23.11874634469442;-45.75289913596073
167;422856.438;7443131.855;-23.11878198329553;-45.75340151354193
168;422775.549;7443142.758;-23.118679727267313;-45.75419089067375
169;422663.497;7443147.326;-23.11863323167446;-45.755284910716846
170;422614.967;7443134.981;-23.118742468504774;-45.75575945768437
171;422552.905;7443123.817;-23.11884040295601;-45.75636609332696
172;422537.301;7443110.945;-23.118955938891826;-45.756519127027914
173;422530.644;7443091.981;-23.119126919835473;-45.75658509674702
174;422523.911;7443042.203;-23.119576225232958;-45.75665336928202
175;422521.258;7443027.434;-23.119709502237612;-45.75668002543718
176;422507.748;7443010.61;-23.11986083244184;-45.75681281133178
