id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
167;402162.705;7465995.967;-22.9111749320567;-45.954028198588205
168;402146.351;7465996.151;-22.911172312423382;-45.954187640559745
169;402132.026;7465999.098;-22.91114485526208;-45.95432712480912
170;402121.661;7465993.152;-22.911197954105717;-45.95442856086
171;402116.733;7465981.083;-22.91130667610947;-45.95447737272704
172;402112.978;7465970.795;-22.911399380309806;-45.954514635121356
173;402112.464;7465960.445;-22.911492834381455;-45.954520301252884
174;402120.42;7465950.639;-22.91158187109505;-45.95444334916324
175;402120.407;7465940.457;-22.911673837093723;-45.954444119802616
176;402116.144;7465931.281;-22.911756467629644;-45.95448626504712
177;402107.95;7465919.324;-22.91186398663201;-45.95456691417079
178;402100.247;7465906.378;-22.911980467290125;-45.95464283863931
179;402092.847;7465903.852;-22.91200284922919;-45.95471514979263
180;402087.499;7465899.267;-22.9120439488674;-45.95476758383699
181;402081.836;7465889.667;-22.91213032694453;-45.95482340649424
182;402079.443;7465877.672;-22.91223852897659;-45.954847497589235
183;402079.347;7465864.787;-22.91235490436236;-45.95484924880009
184;402083.171;7465851.674;-22.9124735688497;-45.95481279358242
185;402083.648;7465840.207;-22.91257717003299;-45.95480886818434
186;402079.611;7465828.366;-22.912683884734133;-45.95484897900328
187;402076.208;7465821.549;-22.912745258377004;-45.95488259036404
188;402074.871;7465814.595;-22.912807990528957;-45.9548960664218
189;402073.36;7465807.942;-22.91286799376211;-45.954911219991104
190;402065.854;7465801.487;-22.912925857195294;-45.95498481380427
191;402051.211;7465793.14;-22.913000391268874;-45.95512811499071
192;402045.383;7465788.983;-22.913037596787884;-45.95518520258555
193;402039.199;7465781.367;-22.913106024083703;-45.95524598024312
194;402027.201;7465780.569;-22.913112528305355;-45.955363014418865
195;402012.602;7465780.828;-22.913109332768208;-45.95550534211691
196;401998.06;7465779.643;-22.913119183064705;-45.95564720547541
197;401984.83;7465782.659;-22.913091165584078;-45.9557760104515
198;401979.814;7465792.154;-22.913005109774144;-45.955824316407046
199;401981.293;7465802.779;-22.912909228536616;-45.95580922287379
200;401992.69;7465811.97;-22.912826881426003;-45.95569751727943
201;402001.301;7465819.146;-22.91276257086964;-45.955613103565554
202;402002.423;7465831.384;-22.912652099588954;-45.95560138891478
203;401995.633;7465842.992;-22.9125468545523;-45.95566685793619
204;401979.425;7465852.216;-22.912462589941896;-45.9558243053617
205;401965.231;7465862.986;-22.91236447944713;-45.95596201774194
206;401949.883;7465872.365;-22.912278865021577;-45.95611106977419
207;401937.323;7465875.941;-22.912245828438074;-45.95623330573844
208;401924.046;7465874.925;-22.91225422591569;-45.95636282351124
209;401914.688;7465869.63;-22.91230150249946;-45.95645440143624
210;401908.453;7465861.725;-22.912372536640657;-45.956515694945644
211;401906.511;7465850.746;-22.912471588046706;-45.95653532568426
212;401904.816;7465836.043;-22.91260429016751;-45.95655278417833
213;401899.215;7465820.477;-22.91274455779653;-45.956608381823685
214;401889.24;7465807.058;-22.91286517624063;-45.95670649105229
215;401844.226;7465776.932;-22.913134638704488;-45.957147299043505
216;401787.216;7465740.784;-22.91345778709612;-45.95770545523794
217;401697.278;7465678.798;-22.9140123721434;-45.95858631320734
218;401663.11;7465660.708;-22.91417375511842;-45.95892061155667
219;401642.268;7465643.88;-22.914324523261563;-45.959124897435665
220;401625.611;7465635.965;-22.91439503292347;-45.95928781197218
221;401600.872;7465632.112;-22.914428377307328;-45.95952927071387
222;401579.018;7465631.877;-22.91442921253196;-45.95974236971063
223;401569.567;7465628.678;-22.914457549945592;-45.95983472369107
224;401559.056;7465623.928;-22.914499833894652;-45.95993751173786
225;401544.825;7465621.415;-22.91452169335394;-45.96007642883978
226;401536.895;7465621.845;-22.914517342108258;-45.96015372176338
227;401531.047;7465629.955;-22.914443745712596;-45.96021022578379
228;401523.848;7465640.107;-22.914351625766894;-45.96027977251435
229;401514.0;7465641.025;-22.914342753608356;-45.96037573542306
230;401502.234;7465637.253;-22.914376129651934;-45.96049069796589
231;401484.179;7465621.392;-22.914518325852615;-45.960667750031206
232;401462.834;7465600.272;-22.914707828483436;-45.96087721600285
233;401452.239;7465585.328;-22.91484218171836;-45.96098147273003
234;401446.371;7465559.831;-22.91507213126462;-45.961040311686894
235;401437.204;7465546.673;-22.915190436997158;-45.96113053154307
236;401437.151;7465528.638;-22.91535333079686;-45.96113219700214
237;401436.669;7465519.276;-22.915437862435876;-45.96113749299157
238;401424.635;7465511.058;-22.915511379525654;-45.96125535295967
239;401404.291;7465503.992;-22.915574000903856;-45.96145416567066
240;401378.075;7465504.335;-22.915569355319974;-45.961709760871116
241;401353.28;7465505.389;-22.915558371299323;-45.96195145536632
242;401335.453;7465506.506;-22.91554722944348;-45.96212520487576
243;401304.75;7465504.813;-22.915560707378052;-45.9624246799363
244;401274.948;7465508.717;-22.915523684423952;-45.96271501282932
245;401261.207;7465522.085;-22.915402129014307;-45.96284814031455
246;401253.453;7465534.703;-22.915287701604445;-45.96292293979328
247;401247.286;7465547.48;-22.915171931847805;-45.962982255134584
